ROUTECODE,ROUTENAME,STOP_TYPE,STOP_DES,CLASSIFICA,X,Y
KWB9,PLUMSTEAD to MAKHAZA,FIRST,On Kenneth Road (Plumstead Station),Stop,18.4694766809459,-34.0218407133639
KWB9,PLUMSTEAD to MAKHAZA,LAST,Khayelitsha (Makhaza),Station,18.7098366984414,-34.0500038914143
KWC0,MAKHAZA to PLUMSTEAD,FIRST,Khayelitsha (Makhaza),Station,18.7098366984414,-34.0500038914143
KWC0,MAKHAZA to PLUMSTEAD,LAST,On Victoria Road after Barnett,Stop,18.4714190819792,-34.0246257391848
KWC2,MAKHAYA to WYNBERG,FIRST,On Joe Gqabi Street after Dullah Omar,Stop,18.6902742932905,-34.0476753182145
KWC2,MAKHAYA to WYNBERG,LAST,Wynberg,Station,18.4723187782022,-34.005210977062
KWC6,MAKHAZA to WYNBERG,FIRST,Khayelitsha (Makhaza),Station,18.7098366984414,-34.0500038914143
KWC6,MAKHAZA to WYNBERG,LAST,Wynberg,Station,18.4723187782022,-34.005210977062
KWC7,WYNBERG to MAKHAZA,FIRST,Wynberg,Station,18.4723187782022,-34.005210977062
KWC7,WYNBERG to MAKHAZA,LAST,Khayelitsha (Makhaza),Station,18.7098366984414,-34.0500038914143
KWD0,MAKHAZA to HOUT BAY HARBOUR,FIRST,Khayelitsha (Makhaza),Station,18.7098366984414,-34.0500038914143
KWD0,MAKHAZA to HOUT BAY HARBOUR,LAST,On Marlin Crescent 1st after Spinner (Hangberg Terminus),Stop,18.3422947518299,-34.0539779165695
KWD1,HOUT BAY HARBOUR to MAKHAZA,FIRST,On Marlin Crescent 2nd after Spinner,Stop,18.3421410371621,-34.0542475438513
KWD1,HOUT BAY HARBOUR to MAKHAZA,LAST,On Main Road 2nd after Beach,Stop,18.3609568680614,-34.0452506389198
KWD2,WYNBERG to HOUT BAY HARBOUR,FIRST,Wynberg,Station,18.4723187782022,-34.005210977062
KWD2,WYNBERG to HOUT BAY HARBOUR,LAST,On Victoria Avenue after Brighton,Stop,18.3506191285078,-34.0432131607305
KWD3,HOUT BAY HARBOUR to WYNBERG,FIRST,On Marlin Crescent 2nd after Spinner,Stop,18.3421410371621,-34.0542475438513
KWD3,HOUT BAY HARBOUR to WYNBERG,LAST,Wynberg,Station,18.4723187782022,-34.005210977062
KWD6,HARARE to HOUT BAY HARBOUR,FIRST,On Mew Way 1st after Sinqolamthi,Stop,18.6552572290053,-34.0510349233934
KWD6,HARARE to HOUT BAY HARBOUR,LAST,On Marlin Crescent 1st after Spinner (Hangberg Terminus),Stop,18.3422947518299,-34.0539779165695
KWD7,HOUT BAY HARBOUR to HARARE,FIRST,On Main Road 1st after Princess,Stop,18.3587145542911,-34.0395685034249
KWD7,HOUT BAY HARBOUR to HARARE,LAST,On Hlonela Street after Nkulu,Stop,18.6773200800137,-34.0622826486234
KWD8,WYNBERG to HOUT BAY HARBOUR,FIRST,On Main Road 1st after Baviaanskloof,Stop,18.3595159821707,-34.0424394644491
KWD8,WYNBERG to HOUT BAY HARBOUR,LAST,On Main Road 2nd after Baviaanskloof,Stop,18.3595684326864,-34.0426651130577
KWD9,HOUT BAY HARBOUR to WYNBERG,FIRST,On Main Road 1st after Baviaanskloof,Stop,18.3595159821707,-34.0424394644491
KWD9,HOUT BAY HARBOUR to WYNBERG,LAST,On Main Road after Dorman,Stop,18.3593193655766,-34.0426638159707
KWE0,HARARE to WYNBERG,FIRST,On Mew Way 1st after Sinqolamthi,Stop,18.6552572290053,-34.0510349233934
KWE0,HARARE to WYNBERG,LAST,Wynberg,Station,18.4723187782022,-34.005210977062
KWE2,ENKANINI to WYNBERG,FIRST,Chris Hani Station,Stop,18.7104475815542,-34.0550898999213
KWE2,ENKANINI to WYNBERG,LAST,Wynberg,Station,18.4723187782022,-34.005210977062
KWE3,WYNBERG to ENKANINI,FIRST,Wynberg,Station,18.4723187782022,-34.005210977062
KWE3,WYNBERG to ENKANINI,LAST,Chris Hani Station,Stop,18.7104475815542,-34.0550898999213
KWE6,WYNBERG to HOUT BAY HARBOUR,FIRST,Wynberg,Station,18.4723187782022,-34.005210977062
KWE6,WYNBERG to HOUT BAY HARBOUR,LAST,On Main Road after Dorman,Stop,18.3593193655766,-34.0426638159707
KWE9,HOUT BAY HARBOUR to WYNBERG,FIRST,On Marlin Crescent 2nd after Spinner,Stop,18.3421410371621,-34.0542475438513
KWE9,HOUT BAY HARBOUR to WYNBERG,LAST,On Main Road after Dorman,Stop,18.3593193655766,-34.0426638159707
KWF0,HOUT BAY HARBOUR to MAKHAZA,FIRST,On Main Road 1st after Princess,Stop,18.3587145542911,-34.0395685034249
KWF0,HOUT BAY HARBOUR to MAKHAZA,LAST,Khayelitsha (Makhaza),Station,18.7098366984414,-34.0500038914143
KWF1,MAKHAZA to HOUT BAY HARBOUR,FIRST,On Main Road 2nd after Beach,Stop,18.3609568680614,-34.0452506389198
KWF1,MAKHAZA to HOUT BAY HARBOUR,LAST,On Main Road 2nd after Beach,Stop,18.3609568680614,-34.0452506389198
KWF2,VILLAGE 3 to WYNBERG,FIRST,Khayelitsha Village 3,Station,18.6634576079041,-34.0259683519003
KWF2,VILLAGE 3 to WYNBERG,LAST,Wynberg,Station,18.4723187782022,-34.005210977062
KWF3,WYNBERG to VILLAGE 3,FIRST,Wynberg,Station,18.4723187782022,-34.005210977062
KWF3,WYNBERG to VILLAGE 3,LAST,Khayelitsha Village 3,Station,18.6634576079041,-34.0259683519003
KWF6,VILLAGE 3 to WYNBERG,FIRST,Khayelitsha Village 3,Station,18.6634576079041,-34.0259683519003
KWF6,VILLAGE 3 to WYNBERG,LAST,Wynberg,Station,18.4723187782022,-34.005210977062
KWF9,OTTERY HYPERMARKET to MAKHAZA,FIRST,On Ottery Road after Paddy,Stop,18.5208609547622,-34.0218803566994
KWF9,OTTERY HYPERMARKET to MAKHAZA,LAST,Khayelitsha (Makhaza),Station,18.7098366984414,-34.0500038914143
KWG0,HARARE to WYNBERG,FIRST,On Mew Way 1st after Sinqolamthi,Stop,18.6552572290053,-34.0510349233934
KWG0,HARARE to WYNBERG,LAST,Wynberg,Station,18.4723187782022,-34.005210977062
KWG2,HARARE to WYNBERG,FIRST,On Mew Way 1st after Sinqolamthi,Stop,18.6552572290053,-34.0510349233934
KWG2,HARARE to WYNBERG,LAST,Wynberg,Station,18.4723187782022,-34.005210977062
KWG5,WYNBERG to ENKANINI,FIRST,Wynberg,Station,18.4723187782022,-34.005210977062
KWG5,WYNBERG to ENKANINI,LAST,Chris Hani Station,Stop,18.7104475815542,-34.0550898999213
KWG7,OTTERY HYPERMARKET to HARARE,FIRST,On Ottery Road after Paddy,Stop,18.5208609547622,-34.0218803566994
KWG7,OTTERY HYPERMARKET to HARARE,LAST,On Hlonela Street after Nkulu,Stop,18.6773200800137,-34.0622826486234
KXA1,KHAYELITSHA SAP to MAKHAZA,FIRST,On Mew Way 1st after Sinqolamthi,Stop,18.6552572290053,-34.0510349233934
KXA1,KHAYELITSHA SAP to MAKHAZA,LAST,Khayelitsha (Makhaza),Station,18.7098366984414,-34.0500038914143
KXA2,MAKHAZA to KHAYELITSHA SAP,FIRST,Khayelitsha (Makhaza),Station,18.7098366984414,-34.0500038914143
KXA2,MAKHAZA to KHAYELITSHA SAP,LAST,On Makabeni Road after Tembu,Stop,18.658380378878,-34.0365562353677
KXA3,TOWN CENTRE D LANE to MAKHAZA,FIRST,Mitchells Plain Town Centre,Station,18.6207546317324,-34.0477058959957
KXA3,TOWN CENTRE D LANE to MAKHAZA,LAST,Khayelitsha (Makhaza),Station,18.7098366984414,-34.0500038914143
KXA4,TOWN CENTRE D LANE to HARARE,FIRST,Mitchells Plain Town Centre,Station,18.6207546317324,-34.0477058959957
KXA4,TOWN CENTRE D LANE to HARARE,LAST,On Hlonela Street after Nkulu,Stop,18.6773200800137,-34.0622826486234
KXA8,DRIFTSANDS to SITE C,FIRST,On Govan Mbeki Road 3rd after Capital,Stop,18.6374822578537,-34.0107219110208
KXA8,DRIFTSANDS to SITE C,LAST,On Govan Mbeki after Solomon Tshuku,Stop,18.6544579074976,-34.0157832404086
KXA9,SITE C to DRIFTSANDS,FIRST,On Govan Mbeki after Mew,Stop,18.6542617586496,-34.016098222007
KXA9,SITE C to DRIFTSANDS,LAST,On Old Faure Road after Japhtha K Masemola,Stop,18.6442292568702,-34.0048907235563
KXD2,MAKHAZA to TOWN CENTRE,FIRST,Khayelitsha (Makhaza),Station,18.7098366984414,-34.0500038914143
KXD2,MAKHAZA to TOWN CENTRE,LAST,Mitchells Plain Town Centre,Station,18.6207546317324,-34.0477058959957
LAA0,FISH HOEK to OCEAN VIEW,FIRST,Fish Hoek Station,Station,18.4325203419194,-34.1361756425625
LAA0,FISH HOEK to OCEAN VIEW,LAST,On Aries Avenue 2nd after Lyra,Stop,18.353691835875,-34.1505073235865
LAA1,OCEAN VIEW to FISH HOEK,FIRST,Ocean View,Stop,18.3567448024659,-34.1540031018376
LAA1,OCEAN VIEW to FISH HOEK,LAST,Fish Hoek Station,Station,18.4325203419194,-34.1361756425625
LAA4,OCEAN VIEW to FISH HOEK,FIRST,On Libra Road after Capricorn,Stop,18.3575426259716,-34.1546112767582
LAA4,OCEAN VIEW to FISH HOEK,LAST,Fish Hoek Station,Station,18.4325203419194,-34.1361756425625
LAA5,FISH HOEK to OCEAN VIEW,FIRST,Fish Hoek Station,Station,18.4325203419194,-34.1361756425625
LAA5,FISH HOEK to OCEAN VIEW,LAST,On Libra Road after Capricorn,Stop,18.3575426259716,-34.1546112767582
LAA6,FISH HOEK - KOMMETJIE VIA SUN VALLEY,FIRST,Fish Hoek Station,Station,18.4325203419194,-34.1361756425625
LAA6,FISH HOEK - KOMMETJIE VIA SUN VALLEY,LAST,On Beach Road 2nd after Heldray,Stop,18.3665412658052,-34.0981525179622
LAA7,NOORDHOEK to FISH HOEK,FIRST,Noordhoek,Stop,18.3585134176106,-34.0978854871309
LAA7,NOORDHOEK to FISH HOEK,LAST,Fish Hoek Station,Station,18.4325203419194,-34.1361756425625
LAB0,FISH HOEK to KOMMETJIE,FIRST,Noordhoek,Stop,18.3585134176106,-34.0978854871309
LAB0,FISH HOEK to KOMMETJIE,LAST,On Beach Road 1st after Ratelklip,Stop,18.3613164364311,-34.0983688692792
LAB2,FISH HOEK to OCEAN VIEW,FIRST,Fish Hoek Station,Station,18.4325203419194,-34.1361756425625
LAB2,FISH HOEK to OCEAN VIEW,LAST,On Main Road after Beach,Stop,18.4319179375549,-34.1419514351164
LAB3,OCEAN VIEW to FISH HOEK,FIRST,Ocean View,Stop,18.3567448024659,-34.1540031018376
LAB3,OCEAN VIEW to FISH HOEK,LAST,Fish Hoek Station,Station,18.4325203419194,-34.1361756425625
LAB4,FISH HOEK to NOORDHOEK,FIRST,Fish Hoek Station,Station,18.4325203419194,-34.1361756425625
LAB4,FISH HOEK to NOORDHOEK,LAST,On Beach Road 2nd after Heldray,Stop,18.3665412658052,-34.0981525179622
LAB5,NOORDHOEK to FISH HOEK,FIRST,Noordhoek,Stop,18.3585134176106,-34.0978854871309
LAB5,NOORDHOEK to FISH HOEK,LAST,Fish Hoek Station,Station,18.4325203419194,-34.1361756425625
LAB8,OCEAN VIEW to PICK N PAY,FIRST,On Libra Road after Capricorn,Stop,18.3575426259716,-34.1546112767582
LAB8,OCEAN VIEW to PICK N PAY,LAST,On Ou Kaapse Weg after Kommetjie,Stop,18.3933636646447,-34.1267210770201
LAB9,PICK N PAY to OCEAN VIEW,FIRST,On Ou Kaapse Weg after Longboat,Stop,18.3934955449801,-34.1264693100356
LAB9,PICK N PAY to OCEAN VIEW,LAST,On Aries Avenue after Alcor,Stop,18.3548459118348,-34.151315719068
LAC2,FISH HOEK to KOMMETJIE,FIRST,Fish Hoek Station,Station,18.4325203419194,-34.1361756425625
LAC2,FISH HOEK to KOMMETJIE,LAST,Kommetjie,Stop,18.3256404568629,-34.1409629419421
LAC3,KOMMETJIE to FISH HOEK,FIRST,On Aries Avenue after Alcor,Stop,18.3548459118348,-34.151315719068
LAC3,KOMMETJIE to FISH HOEK,LAST,Fish Hoek Station,Station,18.4325203419194,-34.1361756425625
LAC4,FISH HOEK to OCEAN VIEW,FIRST,Fish Hoek Station,Station,18.4325203419194,-34.1361756425625
LAC4,FISH HOEK to OCEAN VIEW,LAST,On Aries Avenue after Alcor,Stop,18.3548459118348,-34.151315719068
LAD1,KOMMETJIE to FISH HOEK,FIRST,On Aries Avenue after Alcor,Stop,18.3548459118348,-34.151315719068
LAD1,KOMMETJIE to FISH HOEK,LAST,Fish Hoek Station,Station,18.4325203419194,-34.1361756425625
LAD3,FISH HOEK to OCEAN VIEW,FIRST,Fish Hoek Station,Station,18.4325203419194,-34.1361756425625
LAD3,FISH HOEK to OCEAN VIEW,LAST,On Aries Avenue 1st after Libra,Stop,18.3584653977641,-34.154471864549
LAE5,OCEAN VIEW to FISH HOEK,FIRST,Ocean View,Stop,18.3567448024659,-34.1540031018376
LAE5,OCEAN VIEW to FISH HOEK,LAST,Fish Hoek Station,Station,18.4325203419194,-34.1361756425625
LAE7,KOMMETJIE to FISH HOEK,FIRST,On Aries Avenue after Alcor,Stop,18.3548459118348,-34.151315719068
LAE7,KOMMETJIE to FISH HOEK,LAST,Fish Hoek Station,Station,18.4325203419194,-34.1361756425625
LAF0,NOORDHOEK to FISH HOEK,FIRST,Noordhoek,Stop,18.3585134176106,-34.0978854871309
LAF0,NOORDHOEK to FISH HOEK,LAST,Fish Hoek Station,Station,18.4325203419194,-34.1361756425625
LAF6,FISH HOEK to MUIZENBERG,FIRST,Fish Hoek Station,Station,18.4325203419194,-34.1361756425625
LAF6,FISH HOEK to MUIZENBERG,LAST,Muizenberg Station,Stop,18.468905276231,-34.1082657395242
LAF7,MUIZENBERG to FISH HOEK,FIRST,Muizenberg Station,Stop,18.468905276231,-34.1082657395242
LAF7,MUIZENBERG to FISH HOEK,LAST,Fish Hoek Station,Station,18.4325203419194,-34.1361756425625
LAF8,FISH HOEK to NOORDHOEK,FIRST,Fish Hoek Station,Station,18.4325203419194,-34.1361756425625
LAF8,FISH HOEK to NOORDHOEK,LAST,On Beach Road 2nd after Heldray,Stop,18.3665412658052,-34.0981525179622
LAH1,SUN VALLEY MALL (PNP) to FISH HOEK,FIRST,On Corsair Way after Frigate,Stop,18.394338098527,-34.1223265954443
LAH1,SUN VALLEY MALL (PNP) to FISH HOEK,LAST,Fish Hoek Station,Station,18.4325203419194,-34.1361756425625
LBA0,OCEAN VIEW to JUBILEE SQUARE,FIRST,Ocean View,Stop,18.3567448024659,-34.1540031018376
LBA0,OCEAN VIEW to JUBILEE SQUARE,LAST,On Kommetjie Road 2nd after Palm,Stop,18.392413641653,-34.1292045020115
LBA1,JUBILEE SQUARE to OCEAN VIEW,FIRST,On Saint Georges Street after Alfred,Stop,18.43292874569,-34.1934762721771
LBA1,JUBILEE SQUARE to OCEAN VIEW,LAST,On Aries Avenue after Alcor,Stop,18.3548459118348,-34.151315719068
LBA2,MURDOCH VALLEY to OCEAN VIEW,FIRST,Murdoch Valley,Stop,18.4584141556102,-34.2067891885765
LBA2,MURDOCH VALLEY to OCEAN VIEW,LAST,On Aries Avenue 1st after Libra,Stop,18.3584653977641,-34.154471864549
LBA4,OCEAN VIEW to MURDOCH VALLEY,FIRST,Ocean View,Stop,18.3567448024659,-34.1540031018376
LBA4,OCEAN VIEW to MURDOCH VALLEY,LAST,On Queens Road after Seaforth,Stop,18.4517457632337,-34.1993673789684
LBA5,MURDOCH VALLEY to OCEAN VIEW,FIRST,Murdoch Valley,Stop,18.4584141556102,-34.2067891885765
LBA5,MURDOCH VALLEY to OCEAN VIEW,LAST,Ocean View,Stop,18.3567448024659,-34.1540031018376
LBA8,OCEAN VIEW to SEA FORTH,FIRST,Ocean View (Gemini Road),Station,18.3510544372231,-34.1465809527901
LBA8,OCEAN VIEW to SEA FORTH,LAST,On Queens Road 3rd after Oatlands,Stop,18.4486465351782,-34.1971268177892
LBB0,OCEAN VIEW to SIMONSTOWN,FIRST,Ocean View,Stop,18.3567448024659,-34.1540031018376
LBB0,OCEAN VIEW to SIMONSTOWN,LAST,On Main Road after Drie Gebroeders,Stop,18.4266134686802,-34.1904630004486
LBB1,SIMONSTOWN to OCEAN VIEW,FIRST,On Main Road after Waterfall,Stop,18.4262247102088,-34.1901997519898
LBB1,SIMONSTOWN to OCEAN VIEW,LAST,On Libra Road after Capricorn,Stop,18.3575426259716,-34.1546112767582
LBB2,OCEAN VIEW to KOMMETJIE,FIRST,Ocean View,Stop,18.3567448024659,-34.1540031018376
LBB2,OCEAN VIEW to KOMMETJIE,LAST,Kommetjie,Stop,18.3256404568629,-34.1409629419421
LBC2,OCEAN VIEW to NOORDHOEK,FIRST,Ocean View,Stop,18.3567448024659,-34.1540031018376
LBC2,OCEAN VIEW to NOORDHOEK,LAST,On Beach Road 2nd after Heldray,Stop,18.3665412658052,-34.0981525179622
LBC3,NOORDHOEK to OCEAN VIEW,FIRST,Noordhoek,Stop,18.3585134176106,-34.0978854871309
LBC3,NOORDHOEK to OCEAN VIEW,LAST,On Libra Road after Capricorn,Stop,18.3575426259716,-34.1546112767582
LBC5,MURDOCH VALLEY to OCEAN VIEW,FIRST,Murdoch Valley,Stop,18.4584141556102,-34.2067891885765
LBC5,MURDOCH VALLEY to OCEAN VIEW,LAST,On Libra Road after Capricorn,Stop,18.3575426259716,-34.1546112767582
LBD1,JUBILEE SQUARE to OCEAN VIEW,FIRST,On Saint Georges Street after Alfred,Stop,18.43292874569,-34.1934762721771
LBD1,JUBILEE SQUARE to OCEAN VIEW,LAST,On Libra Road after Capricorn,Stop,18.3575426259716,-34.1546112767582
LBD8,OCEAN VIEW to TOP STONES FACTORY,FIRST,Ocean View,Stop,18.3567448024659,-34.1540031018376
LBD8,OCEAN VIEW to TOP STONES FACTORY,LAST,On Main Road after Glencairn,Stop,18.431433047874,-34.159302923097
LBE4,OCEAN VIEW to SEA FORTH,FIRST,Ocean View,Stop,18.3567448024659,-34.1540031018376
LBE4,OCEAN VIEW to SEA FORTH,LAST,On Queens Road after Martello,Stop,18.4455632101112,-34.1957967513942
LBE6,OCEAN VIEW to MURDOCH VALLEY,FIRST,Ocean View,Stop,18.3567448024659,-34.1540031018376
LBE6,OCEAN VIEW to MURDOCH VALLEY,LAST,On Queens Road after Seaforth,Stop,18.4517457632337,-34.1993673789684
LBE8,MURDOCH VALLEY to OCEAN VIEW,FIRST,Murdoch Valley,Stop,18.4584141556102,-34.2067891885765
LBE8,MURDOCH VALLEY to OCEAN VIEW,LAST,On Libra Road after Capricorn,Stop,18.3575426259716,-34.1546112767582
LBE9,OCEAN VIEW to MURDOCH VALLEY,FIRST,Ocean View,Stop,18.3567448024659,-34.1540031018376
LBE9,OCEAN VIEW to MURDOCH VALLEY,LAST,On Queens Road after Seaforth,Stop,18.4517457632337,-34.1993673789684
LBF0,TOP STONES FACTORY to OCEAN VIEW,FIRST,On Main Road after Warner,Stop,18.4314859637807,-34.1643515174797
LBF0,TOP STONES FACTORY to OCEAN VIEW,LAST,On Libra Road after Capricorn,Stop,18.3575426259716,-34.1546112767582
LCA0,MURDOCH VALLEY to SIMONSTOWN,FIRST,Murdoch Valley,Stop,18.4584141556102,-34.2067891885765
LCA0,MURDOCH VALLEY to SIMONSTOWN,LAST,On Saint Georges Street after Club,Stop,18.4279673550211,-34.1923894857537
LCA1,SIMONSTOWN to MURDOCH VALLEY,FIRST,On Saint Georges Street after Court,Stop,18.4290709625693,-34.1928273400898
LCA1,SIMONSTOWN to MURDOCH VALLEY,LAST,On Queens Road after Seaforth,Stop,18.4517457632337,-34.1993673789684
LCA2,SEA FORTH to SIMONSTOWN,FIRST,Seaforth,Stop,18.4467387754035,-34.1968658122622
LCA2,SEA FORTH to SIMONSTOWN,LAST,On Main Road after Ferry,Stop,18.4250800352307,-34.1814319386604
LCA3,SIMONSTOWN to SEA FORTH,FIRST,On Queens Road 1st after Oatlands,Stop,18.4543660343266,-34.201876179535
LCA3,SIMONSTOWN to SEA FORTH,LAST,On Main Road after Ferry,Stop,18.4250800352307,-34.1814319386604
LCB3,SIMONSTOWN to PERDEKLOOF,FIRST,On Saint Georges Street after Alfred,Stop,18.43292874569,-34.1934762721771
LCB3,SIMONSTOWN to PERDEKLOOF,LAST,ON Red Hill Road 2nd after Scala,Stop,18.4108969304736,-34.2009900059614
LCB6,DA GAMA PARK to FISH HOEK,FIRST,On Da Gama Road after 11th Ave,Stop,18.4037508290084,-34.1588109791582
LCB6,DA GAMA PARK to FISH HOEK,LAST,Fish Hoek Station,Station,18.4325203419194,-34.1361756425625
LCC0,MURDOCH VALLEY to NOORDHOEK,FIRST,Murdoch Valley,Stop,18.4584141556102,-34.2067891885765
LCC0,MURDOCH VALLEY to NOORDHOEK,LAST,On Beach Road 2nd after Heldray,Stop,18.3665412658052,-34.0981525179622
LCC2,FISH HOEK to MURDOCH VALLEY,FIRST,Fish Hoek Station,Station,18.4325203419194,-34.1361756425625
LCC2,FISH HOEK to MURDOCH VALLEY,LAST,On Queens Road after Seaforth,Stop,18.4517457632337,-34.1993673789684
LCC3,MURDOCH VALLEY to FISH HOEK,FIRST,Murdoch Valley,Stop,18.4584141556102,-34.2067891885765
LCC3,MURDOCH VALLEY to FISH HOEK,LAST,Fish Hoek Station,Station,18.4325203419194,-34.1361756425625
LCC4,SEA FORTH to FISH HOEK,FIRST,Seaforth,Stop,18.4467387754035,-34.1968658122622
LCC4,SEA FORTH to FISH HOEK,LAST,Fish Hoek Station,Station,18.4325203419194,-34.1361756425625
LCC5,FISH HOEK to SEA FORTH,FIRST,Fish Hoek Station,Station,18.4325203419194,-34.1361756425625
LCC5,FISH HOEK to SEA FORTH,LAST,On Queens Road after Martello,Stop,18.4455632101112,-34.1957967513942
LCC7,JUBILEE SQUARE to FISH HOEK,FIRST,On Saint Georges Street after Alfred,Stop,18.43292874569,-34.1934762721771
LCC7,JUBILEE SQUARE to FISH HOEK,LAST,Fish Hoek Station,Station,18.4325203419194,-34.1361756425625
LCC9,DA GAMA PARK to SIMONSTOWN,FIRST,On Da Gama Road 1st after Glenhurst,Stop,18.4099960679786,-34.1527290511409
LCC9,DA GAMA PARK to SIMONSTOWN,LAST,On Saint Georges Street after Wharf,Stop,18.4331357095743,-34.1933510205288
LCD0,SEA FORTH SCH to SITE 5 CROSSRDS,FIRST,Seaforth,Stop,18.4467387754035,-34.1968658122622
LCD0,SEA FORTH SCH to SITE 5 CROSSRDS,LAST,On Main Road 2nd after Capri,Stop,18.3800461416579,-34.1334518185797
LCD2,MURDOCH VALLEY to SEA FORTH,FIRST,Murdoch Valley,Stop,18.4584141556102,-34.2067891885765
LCD2,MURDOCH VALLEY to SEA FORTH,LAST,On Queens Road 3rd after Oatlands,Stop,18.4486465351782,-34.1971268177892
LCD4,MURDOCH VALLEY to DA GAMA PARK,FIRST,Murdoch Valley,Stop,18.4584141556102,-34.2067891885765
LCD4,MURDOCH VALLEY to DA GAMA PARK,LAST,On Main Road after Ferry,Stop,18.4250800352307,-34.1814319386604
LCF3,MURDOCH VALLEY to JUBILEE SQUARE,FIRST,Murdoch Valley,Stop,18.4584141556102,-34.2067891885765
LCF3,MURDOCH VALLEY to JUBILEE SQUARE,LAST,On Saint Georges Street after Alfred,Stop,18.43292874569,-34.1934762721771
LCF4,DA GAMA PARK to MURDOCH VALLEY,FIRST,On Da Gama Road 1st after Glenhurst,Stop,18.4099960679786,-34.1527290511409
LCF4,DA GAMA PARK to MURDOCH VALLEY,LAST,On Queens Road after Seaforth,Stop,18.4517457632337,-34.1993673789684
LCF5,MURDOCH VALLEY to DA GAMA PARK,FIRST,Murdoch Valley,Stop,18.4584141556102,-34.2067891885765
LCF5,MURDOCH VALLEY to DA GAMA PARK,LAST,On Da Gama Road after 1st Ave,Stop,18.3997901170457,-34.1561052362423
LCG2,PERDEKLOOF to DA GAMA PARK,FIRST,Perdekloof,Stop,18.40609262598,-34.205330020629
LCG2,PERDEKLOOF to DA GAMA PARK,LAST,ON Red Hill Road 2nd after Main,Stop,18.4108166574606,-34.2016116447455
LCG5,SEA FORTH SCH to MURDOCH VALLEY,FIRST,Seaforth,Stop,18.4467387754035,-34.1968658122622
LCG5,SEA FORTH SCH to MURDOCH VALLEY,LAST,On Queens Road after Seaforth,Stop,18.4517457632337,-34.1993673789684
LCG8,JUBILEE SQUARE to SIMONSTOWN,FIRST,On Saint Georges Street after Alfred,Stop,18.43292874569,-34.1934762721771
LCG8,JUBILEE SQUARE to SIMONSTOWN,LAST,On Main Road after Waterfall,Stop,18.4262247102088,-34.1901997519898
LSA0,SIMONSTOWN - BATAVIA SCH,FIRST,On Main Road after Jubilee,Stop,18.425066747231,-34.1865883843105
LSA0,SIMONSTOWN - BATAVIA SCH,LAST,On Imam Haron Road after Garrison,Stop,18.4868332402718,-33.9838703375612
LSA1,BATAVIA SCH to SIMONSTOWN,FIRST,On Imam Haron Road after Wilge,Stop,18.4862051955227,-33.983930822966
LSA1,BATAVIA SCH to SIMONSTOWN,LAST,On Saint Georges Street after Wharf,Stop,18.4331357095743,-34.1933510205288
LSA3,FISH HOEK SCH to DA GAMA PARK,FIRST,Fish Hoek Station,Station,18.4325203419194,-34.1361756425625
LSA3,FISH HOEK SCH to DA GAMA PARK,LAST,On Da Gama Road 2nd after 4th Ave,Stop,18.4040004927237,-34.1587761317643
LSA6,SEA FORTH SCH to DA GAMA PARK,FIRST,Seaforth,Stop,18.4467387754035,-34.1968658122622
LSA6,SEA FORTH SCH to DA GAMA PARK,LAST,On Da Gama Road after 1st Ave,Stop,18.3997901170457,-34.1561052362423
LSA7,DA GAMA PARK to SEA FORTH SCH,FIRST,On Main Road after Dido Valley,Stop,18.4276732255544,-34.1732946058072
LSA7,DA GAMA PARK to SEA FORTH SCH,LAST,On Queens Road after Martello,Stop,18.4455632101112,-34.1957967513942
LSB5,OCEAN VIEW to SEA FORTH SCH,FIRST,Ocean View,Stop,18.3567448024659,-34.1540031018376
